order_id,order_date,customer_id,customer_name,customer_email,customer_city,customer_state,product_name,product_category,quantity,unit_price,discount_amount,revenue,store_name,shipping_method,shipping_status,payment_method
ORD-21594564,2022-09-26,CUST-9C5F58,Mitchell Jones,jessegomez@example.net,South Samuel,VT,Wind Chime,Outdoor Decor,4,22.2,25.0,63.8,HomeNest,Store Pickup,PROCESSING,Debit Card
ORD-18963184,2022-01-15,CUST-7A6C1D,Anthony Lee,chapmandavid@example.org,Travisborough,KS,Charcoal-Grill,BBQ & Grilling,5,192.21,0.0,961.05,GardenPlus,Free Shipping,refunded,Apple Pay
ORD-46415055,2023-08-16,CUST-2C09C5,Ryan Cruz,kimberlysavage@example.org,South Evanview,IL,String-Lights,Lighting,5,36.94,25.0,159.7,Patio World,Standard,Complete,Gift Card
ORD-05741547,2024-04-05,CUST-DC4AC9,Eric Smith,georgejohnson@example.com,Paulside,CA,WIND CHIME,Outdoor Decor,1,19.76,0.0,19.76,patioworld,Store Pickup,In Transit,Apple Pay
ORD-90151137,2023-09-20,CUST-3D4D7D,Darin Sanchez,heather80@example.org,Port Katrinachester,NJ,Pathway Light,Lighting,1,55.43,15.0,40.43,gardenplus,Free Shipping,dispatched,Google Pay
ORD-39904471,2024-08-11,CUST-F6ADAB,Danielle Hall,kirbykathleen@example.org,West Davidshire,OH,garden hose,Garden Tools,2,30.19,0.0,60.38,Outdoor-Hub,Overnight,Processing,Apple Pay
ORD-59597682,2023-01-02,CUST-691F96,Robert Dunn,,Klineport,N/A,Garden Hose ,Garden Tools,3,38.26,15.0,99.78,NatureGoods,Express,shipped,Debit Card
ORD-32888304,2024-10-08,CUST-D098E0,Olivia Garcia,xhansen@example.org,South David,GA,solar lantern,Lighting,8,24.81,0.0,198.48,NatureGoods,Overnight,delivered,Gift Card
ORD-65526797,2022-07-10,CUST-14ED06,Michelle White,john63@example.net,Kerriton,WA,WHEELBARROW,Garden Tools,2,97.8,25.0,170.6,naturegoods,Free Shipping,shipped,Apple Pay
ORD-08580621,2024-06-06,CUST-FA267C,Joel Flores,davidwebb@example.net,Lake Jennifertown,MN,Solar-Lantern,Lighting,1,22.48,0.0,22.48,Patio World,Overnight,Complete,PayPal
ORD-24208164,2024-04-07,CUST-2A4061,David Franklin,,East Juan,AZ,TROWEL SET,Garden Tools,8,22.04,0.0,176.32,Nature Goods,Express,shipped,Gift Card
ORD-86361477,2024-03-13,CUST-2C713E,Jennifer Holder,bray@example.org,Penaville,PA,solar lantern,Lighting,4,26.49,0.0,105.96,Home Nest,Express,RETURNED,Google Pay
ORD-52438205,2024-02-12,CUST-D8CA08,Thomas Price,onicholson@example.net,Harrisfurt,ND,Garden-Hose,Garden Tools,5,37.62,0.0,188.1,NATURE GOODS,Free Shipping,delivered,
ORD-59223989,2023-10-13,CUST-5CFB6D,Maureen Allen,johndavis@example.net,Sheltonmouth,CO,Garden Hose,Garden Tools,5,35.11,0.0,175.55,Nature Goods,Standard,in progress,Gift Card
ORD-36640742,2022-04-09,CUST-5C54CC,Brandy Leblanc,jenkinselizabeth@example.com,Brianhaven,SC,Flood Light,Lighting,2,64.34,25.0,103.68,Outdoor Hub,Store Pickup,Shipped,PayPal
ORD-16253216,2023-01-05,CUST-0810E7,Mary Miller,jose24@example.org,Salazarberg,SD,Garden-Bench,Furniture,7,125.57,15.0,334.14,Outdoor-Hub,Express,Processing,PayPal
ORD-43288649,2023-11-21,CUST-8EBC30,Jennifer Hall,martinezjoanna@example.org,Port Scott,MN,trowel set,Garden Tools,2,17.5,0.0,35.0,Nature Goods,Express,returned,Google Pay
ORD-48682204,2022-05-09,CUST-6C2B06,Rebecca Miller,omaddox@example.org,Josephland,DE,Gas Grill,BBQ & Grilling,8,510.48,0.0,4083.84,Nature Goods,Express,shipped,Debit Card
ORD-51194576,2022-06-05,CUST-828B7F,Rebecca Howe,thompsonstephanie@example.org,Autumnstad,WA,Fire Pit,BBQ & Grilling,5,144.15,20.0,700.75,outdoor hub,Express,Shipped,Google Pay
ORD-49911800,2023-08-02,CUST-8100D7,Joseph Chavez,davisjames@example.org,Mannview,SC,BBQ Tool Set,BBQ & Grilling,1,48.07,0.0,48.07,GardenPlus ,Overnight,refunded,PayPal
ORD-07533965,2022-05-12,CUST-791DDB,Michael Garrett,francisco19@example.net,East Carol,CO,pathway light,Lighting,5,45.78,0.0,228.9,Garden Plus,Express,dispatched,Credit Card
ORD-02206385,2023-11-06,CUST-647261,Parker Mason,,East Katie,GA,PRUNING SHEARS,Garden Tools,4,27.3,0.0,109.2,naturegoods,Standard,cancelled,Credit Card
ORD-78245721,2022-04-22,CUST-AD8463,Christopher Beard,allenmatthew@example.net,Lake Melissa,WV,GARDEN HOSE,Garden Tools,1,29.75,20.0,9.75,naturegoods,Overnight,in progress,Apple Pay
ORD-09629522,2023-01-19,CUST-02C307,Aaron Sanders,vwright@example.net,North Leon,NY,bird bath,Outdoor Decor,4,70.81,0.0,283.24,HomeNest,Free Shipping,CANCELLED,PayPal
ORD-59916154,2023-08-22,CUST-D306AC,Sharon Wong,mia36@example.org,West Mark,NH,wheelbarrow,Garden Tools,2,99.18,5.0,193.36,OutdoorHub,Overnight,Returned,Gift Card
ORD-08843828,2023-11-21,CUST-970B98,Bryan Martinez,,Matthewburgh,CT,string lights,Lighting,7,33.76,25.0,211.32,naturegoods,Store Pickup,cancelled,Google Pay
ORD-16428214,2024-01-27,CUST-B8E674,Raymond Jones,devin92@example.org,Stacyfurt,CA,Path Light,Lighting,3,43.51,20.0,110.53,gardenplus,Free Shipping,canceled,Debit Card
ORD-17834251,2022-08-31,CUST-6B0A75,Ellen Bradley,dtorres@example.net,South Julie,IA,Plant-Pot,Outdoor Decor,1,15.05,20.0,-13.57,Outdoor Hub,Overnight,Cancelled,Apple Pay
ORD-44644831,2023-12-24,CUST-82FF50,Michael Vega,francislisa@example.org,West Tiffanymouth,CO,fire pit,BBQ & Grilling,-2,170.81,0.0,341.62,OUTDOORHUB,Express,Delivered,Debit Card
ORD-41483652,2023-06-01,CUST-7E432D,Abigail Weber,teresa56@example.org,East Cynthiachester,WA,Leaf-Blower,Garden Tools,5,136.01,10.0,670.05,homenest,Free Shipping,CANCELLED,PayPal
ORD-73221078,2024-05-23,CUST-2CAD2D,Gina Simmons,lkingexample.net,Webbstad,UT,string lights,Lighting,4,38.12,25.0,127.48,OutdoorHub ,Store Pickup,Processing,
ORD-45327520,2024-11-04,CUST-51382E,Craig Kelley,hannahschneider@example.org,West Kathyburgh,OR,Gardn Bench,Furniture,3,145.57,15.0,421.71,Patio World,Overnight,In Transit,PayPal
ORD-77343274,2024-12-02,CUST-51DB90,Meghan Gonzales,qchristensen@example.org,Sanfordton,AK,leaf blower,Garden Tools,3,162.2,0.0,906.22,PATIOWORLD,Store Pickup,Canceled,PayPal
ORD-07390175,2022-04-30,CUST-8F6A31,Mr. John Rice,douglas85@example.org,New Paulburgh,CO,Wind Chime ,Outdoor Decor,8,21.38,20.0,151.04,OutdoorHub,Express,Shipped,Debit Card
ORD-24099494,2023-03-07,CUST-37D3FA,Latasha Ryan,sandrakelley@example.net,South Angelaburgh,IA,Hammok,Furniture,2,62.36,0.0,124.72,Outdoor-Hub,Store Pickup,Delivered,Apple Pay
ORD-75043629,2023-03-26,CUST-ADBDFD,Sarah Schroeder,,Fuentesfort,OH,Grill-Cover,BBQ & Grilling,8,26.89,20.0,195.12,HOME NEST,Overnight,SHIPPED,Credit Card
ORD-40792795,2023-12-05,CUST-86D8FB,Catherine Kennedy,oliveradamexample.net,Mooreborough,VT,string lights,Lighting,1,34.18,0.0,34.18,HOME NEST,,PROCESSING,Google Pay
ORD-90577311,2023-12-25,CUST-96C0C0,Brian Wheeler,johnwilliams@example.net,Troyburgh,WV,STRING LIGHTS,Lighting,3,39.01,5.0,112.03,HOME NEST,Standard,RETURNED,
ORD-47389792,2023-07-10,CUST-43F74F,Andrew Garcia,cynthialogan@example.com,New Markbury,WY,sun lounger,Furniture,7,83.56,20.0,564.92,OUTDOORHUB,Standard,Returned,Gift Card
ORD-32823394,2024-09-23,CUST-EE4A88,Jonathan Cooley,,Nicholsonborough,VT,Pruning Shears,Garden Tools,1,23.54,15.0,8.54,naturegoods,Store Pickup,delivered,Debit Card
ORD-75995927,2023-09-26,CUST-5CF043,Kristine Carroll,christopher27@example.org,Jordanhaven,MN,Charcoal-Grill,BBQ & Grilling,3,201.36,15.0,589.08,Nature-Goods,Overnight,delivered,Credit Card
ORD-45401206,2023-09-11,CUST-91A427,Jared Williams,yjohnson@example.org,Veronicamouth,MS,Leaf-Blower,Garden Tools,7,139.4,0.0,975.8,outdoor hub,Express,Cancelled,Credit Card
ORD-89714063,2023-11-16,CUST-3231E5,Christina Mcintyre,dconway@example.net,,VA,TROWEL SET,Garden Tools,7,20.91,0.0,146.37,NatureGoods,Free Shipping,cancelled,Credit Card
ORD-88555220,2024-01-17,CUST-B59030,Stephanie Sweeney,moorejessica@example.com,Martinezview,IN,Wall-Planter,Outdoor Decor,3,25.8,0.0,77.4,gardenplus,Overnight,dispatched,Apple Pay
ORD-50946936,2022-08-07,CUST-ED8BCC,Natasha Hall,david25@example.com,Hardyside,PA,Wind-Chime,Outdoor Decor,-1,22.19,0.0,22.19,GARDENPLUS,Free Shipping,canceled,Credit Card
ORD-92420978,2024-11-07,CUST-A4FEDE,Paul Kelly,michelle12@example.org,North Linda,WV,CHARCOAL GRILL,BBQ & Grilling,5,214.52,10.0,1062.6,NATURE GOODS,Free Shipping,returned,
ORD-52910611,2024-11-05,CUST-751867,Patty Miller,christopher75@example.com,East Darren,SD,Garden Hose ,Garden Tools,2,33.87,0.0,95.67,HomeNest,Free Shipping,CANCELLED,Credit Card
ORD-42472737,2023-06-14,CUST-1ECEC4,Christopher Rodriguez Jr.,benjaminrobinson@example.org,Gilmoreside,WV,Garden-Statue,Outdoor Decor,8,65.08,0.0,520.64,Garden Plus,Store Pickup,pending,Gift Card
ORD-00895201,2022-09-01,CUST-296F05,Juan Lewis,james47@example.org,Christophershire,FL,BBQ Toolset,BBQ & Grilling,2,40.27,0.0,182.05,patioworld,Free Shipping,Refund,Debit Card
ORD-90239588,2022-08-01,CUST-E51342,Joshua Jackson,todd71@example.com,Port Sabrinamouth,MI,BBQ Toolset,BBQ & Grilling,5,47.82,0.0,239.1,PatioWorld,Standard,Refund,Debit Card
ORD-98423760,2022-02-10,CUST-9F73FF,Keith Williams,,West Jose,FL,pathway light,Lighting,2,47.21,0.0,94.42,Home-Nest,Standard,DELIVERED,PayPal
ORD-42659480,2024-06-22,CUST-FEDFAF,Kayla Williams,crystalsmith@example.org,West Jordanfort,,Pathway-Light,Lighting,6,48.15,0.0,288.9,patioworld,Free Shipping,Pending,Debit Card
ORD-86999078,2022-06-09,CUST-A9028A,Sarah Heath,,Catherineside,NC,Wheel Barrow,Garden Tools,5,103.67,0.0,518.35,Nature-Goods,Store Pickup,returned,Debit Card
ORD-61693956,2024-03-27,CUST-07CB6C,Desiree Mullins,candice24@example.com,East Jillland,VT,LeafBlower,Garden Tools,7,169.6,15.0,1172.2,Nature-Goods,Free Shipping,in progress,Apple Pay
ORD-68229613,2023-06-12,CUST-85D104,Pamela Hughes,oharper@example.org,Dawnfurt,MD,Floodlight,Lighting,3,52.99,20.0,138.97,PatioWorld,Standard,Refund,Apple Pay
ORD-23409601,2022-07-06,CUST-D7C7CC,Stephen Johnson,charles09@example.org,Sherylberg,AR,ADIRONDACK CHAIR,Furniture,5,52.95,0.0,264.75,NATURE GOODS,Overnight,returned,Credit Card
ORD-54236570,2023-07-22,CUST-71A7C1,Matthew Hill,harmonhenry@example.net,Dorothyfurt,UT,BBQ-Tool-Set,BBQ & Grilling,5,39.47,0.0,197.35,GardenPlus ,Store Pickup,refunded,Gift Card
ORD-31079739,2022-04-22,CUST-D50D2D,Brian Kelly,ramirezjennifer@example.org,West Connieborough,ME,WIND CHIME,Outdoor Decor,8,20.25,15.0,320.63,homenest,Store Pickup,SHIPPED,Credit Card
ORD-69811375,2024-09-04,CUST-50E7B1,Christina Mcconnell,kschmidt@example.org,Littlefurt,AL,Trowel-Set,Garden Tools,8,20.64,0.0,165.12,HomeNest.,Overnight,PROCESSING,Apple Pay
ORD-50865085,2024-01-30,CUST-92B800,Natalie Moore,erica48@example.org,,CO,GARDEN HOSE,Garden Tools,8,38.8,25.0,285.4,HOME NEST,,PROCESSING,Gift Card
ORD-04215936,2023-03-19,CUST-CBC010,Alexandra Ortega,qsmall@example.net,South Rachel,ID,garden hose,Garden Tools,2,35.13,0.0,70.26,HOME NEST,Standard,SHIPPED,Debit Card
ORD-61641159,2023-10-05,CUST-A30F4A,Gary Washington,reyeseric@example.org,North Sarahbury,FL,flood light,Lighting,3,68.55,0.0,205.65,NATURE GOODS,Store Pickup,cancelled,Debit Card
ORD-86506206,2023-10-24,CUST-DB6622,Joshua Allen,bondjason@example.com,Garciaberg,NC,Wheelbarrow,Garden Tools,8,95.12,0.0,760.96,OutdoorHub ,Overnight,Cancelled,Apple Pay
ORD-25565613,2024-10-28,CUST-F34C20,Heather Ortiz,yherrera@example.org,North Bryanhaven,WV,GRILL COVER,BBQ & Grilling,8,27.83,0.0,222.64,OutdoorHub ,Overnight,Processing,Apple Pay
ORD-97184204,2024-06-02,CUST-E33024,Victor Douglas,lancethomas@example.org,Cobbside,WA,deck light,Lighting,1,36.8,0.0,36.8,OutdoorHub,Express,Processing,Credit Card
ORD-70748216,2022-09-04,CUST-B429A3,Shelly Hernandez,stephenmckinney@example.net,Ayerston,VA,Garden Bench,Furniture,6,148.54,0.0,891.24,naturegoods,Standard,shipped,Gift Card
ORD-62747279,2022-07-12,CUST-8C2D7D,Kristopher Cummings,henrystephen@example.com,Lake Williamland,AR,wheelbarrow,Garden Tools,7,104.01,0.0,728.07,patioworld,Standard,Refund,Credit Card
ORD-13496321,2022-08-30,CUST-99EA1E,Lance Giles,mlamb@example.net,Jaredland,WA,Wind Chime,Outdoor Decor,7,17.87,25.0,81.46,HomeNest.,Standard,RETURNED,Apple Pay
ORD-14771412,2022-08-26,CUST-194818,Brett Johnson,cheryl75@example.org,Maddoxmouth,ME,adirondack chair,Furniture,8,46.73,0.0,373.84,Patio World,Overnight,Pending,Google Pay
ORD-47034814,2024-10-30,CUST-CD78C7,Rebecca Craig,gonzalezvictoria@example.org,West Stacieborough,--,leaf blower,Garden Tools,7,147.06,20.0,1009.42,Nature-Goods,Express,shipped,Apple Pay
ORD-06294019,2022-03-30,CUST-1DBD59,Dawn Ruiz,jenniferhensley@example.net,Lopezside,MI,Plnt Pot,Outdoor Decor,8,15.89,0.0,127.12,Patio World,Store Pickup,In Transit,PayPal
ORD-77053532,2023-11-13,CUST-C7E905,Lisa Keith,lowemelissa@example.net,New Patrick,SC,bbq tool set,BBQ & Grilling,2,45.36,10.0,80.72,Outdoor-Hub,Overnight,Shipped,Debit Card
ORD-22072668,2023-02-09,CUST-C4B690,Anna Lloyd,christinebaker@example.net,East Timothyfort,WI,STRING LIGHTS,Lighting,5,39.99,0.0,199.95,Patio-World,Store Pickup,Complete,Google Pay
ORD-64858837,2022-05-09,CUST-413462,Samantha Bell,amy99@example.com,Robertchester,HI,TROWEL SET,Garden Tools,1,,5.0,30.03,HomeNest.,Free Shipping,DELIVERED,Apple Pay
ORD-71591057,2022-09-08,CUST-E5D250,Garrett Gonzalez,christopherkelly@example.com,Lake Anthony,NC,PRUNING SHEARS,Garden Tools,5,27.6,0.0,138.0,Home Nest,Express,DELIVERED,Apple Pay
ORD-39487344,,CUST-0BD4A7,Jill Henderson,hodonnell@example.com,Leeland,IL,grill cover,BBQ & Grilling,1,29.91,0.0,29.91,patioworld,Free Shipping,Refund,PayPal
ORD-44587245,2023-07-31,CUST-F710BF,Patrick Rodriguez,sara75@example.org,,TN,Wind Chime ,Outdoor Decor,2,22.35,0.0,44.7,gardenplus,Store Pickup,pending,Google Pay
ORD-48430142,2024-09-05,CUST-74D847,Rebecca Stewart,tbarajas@example.net,Shermanborough,MA,Wind-Chime,Outdoor Decor,6,17.3,0.0,103.8,PatioWorld,Express,Canceled,Gift Card
ORD-39353044,2022-01-10,CUST-A90B39,Joseph Reeves,jessicahicks@example.org,West Adrianaport,MN,Garden-Bench,Furniture,3,145.11,0.0,435.33,PATIOWORLD,Overnight,Refund,Gift Card
ORD-77775212,2024-09-06,CUST-77D3B1,Samantha Hernandez,imitchell@example.net,Port Rhondastad,IA,Sun Lounger,Furniture,6,101.44,0.0,608.64,NATURE GOODS,Standard,in progress,Google Pay
ORD-44054885,2022-02-01,CUST-A04C6F,Taylor Johnson,mcguireroger@example.net,Port Brendastad,SC,BBQ Tool Set,BBQ & Grilling,6,51.4,15.0,293.4,Patio World,Standard,Canceled,Gift Card
ORD-65630900,2022-01-24,CUST-A7FA0E,Julia Harper,melissa53@example.org,,TX,Fire Pit,BBQ & Grilling,2,143.71,0.0,287.42,GARDENPLUS,Store Pickup,delivered,PayPal
ORD-14548899,2024-01-12,CUST-C1B4DE,Amy Holland,keithquinn@example.com,Lake Heather,CA,Floodlight,Lighting,3,62.13,0.0,186.39,Home Nest,Express,PROCESSING,Google Pay
ORD-28965984,2024-04-29,CUST-F45149,William Wall,,Perkinsbury,MS,Sun-Lounger,Furniture,5,90.22,20.0,431.1,OutdoorHub,Standard,Processing,Google Pay
ORD-03361505,2023-05-17,CUST-3ECADE,Nina Vance,schmittthomas@example.net,Allentown,NE,String Lights,Lighting,7,36.29,0.0,203.52,homenest,Free Shipping,PROCESSING,PayPal
ORD-86576374,2023-07-24,CUST-F8AA28,Julie Rodriguez,dortiz@example.com,West Nicole,TX,Trowel-Set,Garden Tools,6,18.51,0.0,111.06,PATIOWORLD,Standard,Pending,Gift Card
ORD-85528431,2022-05-01,CUST-96FDA1,Devin Thompson,pburch@example.org,Bassview,AZ,PRUNING SHEARS,Garden Tools,1,27.28,0.0,27.28,NatureGoods,Standard,shipped,Credit Card
ORD-81064688,2023-08-18,CUST-DB8B7C,Laura Turner,jmarsh@example.com,North Tim,WY,bbq tool set,BBQ & Grilling,8,48.7,0.0,389.6,Garden-Plus,Standard,canceled,Google Pay
ORD-22508200,2024-01-20,CUST-EF035F,Kimberly Bell,bmeyer@example.net,New Kelsey,FL,WALL PLANTER,Outdoor Decor,8,31.44,15.0,236.52,HOME NEST,Standard,PROCESSING,Gift Card
ORD-19473468,2024-08-28,CUST-1DF617,Stephanie Gallegos,wspencer@example.net,Garciahaven,WV,String Lghts,Lighting,2,37.1,15.0,59.2,GardenPlus,Standard,canceled,Debit Card
ORD-76724017,2022-06-05,CUST-DD03D1,Steven Weiss,hwilkinson@example.org,Garrettport,GA,BBQ Toolset,BBQ & Grilling,6,42.54,25.0,230.24,Home Nest,Express,PROCESSING,Apple Pay
ORD-79300557,2022-04-03,CUST-8270DE,Lisa Watts,ysanders@example.com,Kennethville,NC,Plant-Pot,Outdoor Decor,6,14.34,15.0,71.04,HomeNest.,Free Shipping,PROCESSING,Gift Card
ORD-99903287,2022-01-28,CUST-81B5E4,Melissa Chung,,New Nicole,LA,Pathway-Light,Lighting,2,49.02,10.0,88.04,PATIOWORLD,Standard,Refund,Apple Pay
ORD-15680964,2024-12-21,CUST-AEC6A0,Jessica Obrien,arodriguez@example.org,Lake William,NV,solar lantern,Lighting,5,26.92,0.0,134.6,patioworld,Free Shipping,In Transit,Debit Card
ORD-16351894,2024-11-15,CUST-10B6F4,William Perry,emilykelley@example.net,East Curtisport,HI,PATIO DINING TABLE,Furniture,3,316.7,15.0,935.1,Patio-World,Standard,Complete,Credit Card
ORD-60378632,2023-08-03,CUST-4450B8,Kelly White,shawnjensen@example.org,Mirandahaven,NY,BirdBath,Outdoor Decor,3,82.3,15.0,231.9,NatureGoods,Express,shipped,Debit Card
ORD-83016627,2024-11-07,CUST-67CB45,Joseph Giles,kthompson@example.net,Port Melissa,MO,fire pit,BBQ & Grilling,7,130.26,0.0,911.82,naturegoods,Overnight,cancelled,Credit Card
ORD-06394360,2023-09-16,CUST-BCEB90,Gregory Gallagher,imorgan@example.org,Georgemouth,AL,Solar Lantern,Lighting,7,28.23,20.0,177.61,patioworld,Express,Canceled,Apple Pay
ORD-54084891,2022-05-06,CUST-55F53C,Charles Downs,,New Lori,KS,Wheelbarrow,Garden Tools,3,95.86,10.0,277.58,GardenPlus,Free Shipping,canceled,Gift Card
ORD-72108861,2023-03-16,CUST-4C1880,Aaron Day,cheryledwards@example.org,Port Robertbury,OR,PATIO DINING TABLE,Furniture,6,317.97,0.0,1907.82,HomeNest,Express,CANCELLED,Google Pay
ORD-08538715,2024-09-22,CUST-BE5B12,Carolyn Morris,vcampbell@example.com,New Spencer,SC,Garden Stateu,Outdoor Decor,5,67.54,15.0,322.7,GardenPlus ,Express,refunded,Credit Card
ORD-30088674,2023-11-22,CUST-647D26,Gina Dean,jdavis@example.net,Andersonfort,DE,Wheelbarrow ,Garden Tools,2,108.54,5.0,212.08,Garden Plus,Express,canceled,Apple Pay
ORD-72706557,2022-02-18,CUST-22C20E,Hannah White,tyler13@example.org,Solishaven,MT,String-Lights,Lighting,2,31.15,0.0,62.3,OutdoorHub,Store Pickup,Returned,Gift Card
ORD-84480345,2023-01-10,CUST-79AF3A,Keith Anderson,ithomas@example.org,East Shannonville,HI,GARDEN HOSE,Garden Tools,6,32.2,0.0,193.2,PATIOWORLD,Free Shipping,Refund,Google Pay
ORD-36156755,2024-02-22,CUST-F832B8,Lauren Todd,lgarner@example.com,South Anthonyberg,WI,Plant Pot,Outdoor Decor,5,13.84,10.0,59.2,Home Nest,Store Pickup,SHIPPED,Debit Card
ORD-04088729,2024-12-25,CUST-A624F6,Charles Lynch,tamaraduran@example.com,Barkerview,MT,Wheelbarrow,Garden Tools,7,109.52,0.0,766.64,OutdoorHub ,Free Shipping,Cancelled,Debit Card
ORD-13759809,2023-06-22,CUST-928BFF,Kayla Ball,dustinkoch@example.com,North Jamesborough,CO,Pruning-Shears,Garden Tools,4,24.96,15.0,84.84,Home Nest,Standard,CANCELLED,Gift Card
ORD-97712458,2024-09-04,CUST-877F43,Michelle Wilson,nathanlarson@example.com,East Shannon,AR,Prunning Shears,Garden Tools,6,24.19,5.0,140.14,PatioWorld,Express,Pending,Debit Card
ORD-53380618,2024-11-28,CUST-7D2987,Christopher Hughes,sara54@example.com,New Amanda,MD,Flood-Light,Lighting,2,67.33,25.0,109.66,NATURE GOODS,Overnight,cancelled,PayPal
ORD-35980378,2022-12-08,CUST-19AC66,Dr. Jennifer Taylor,hannadanielle@example.net,Thompsonhaven,NE,Garden Statue,Outdoor Decor,7,51.99,0.0,363.93,Patio-World,Express,In Transit,Credit Card
ORD-15217029,2023-11-23,CUST-D89507,Jessica Cowan,laura65@example.org,West Christopher,WV,Gas-Grill,BBQ & Grilling,5,515.35,10.0,2566.75,Nature Goods,Standard,returned,Google Pay
ORD-28312321,2023-01-09,CUST-9A9020,Anthony Ryan,rchristian@example.com,Molinafort,PA,plant pot,Outdoor Decor,6,16.68,5.0,95.08,HOME NEST,Store Pickup,PROCESSING,PayPal
ORD-75031913,2024-12-26,CUST-B4F819,Jeffrey Wagner,allenlyons@example.net,New Kaitlynland,GA,PRUNING SHEARS,Garden Tools,5,24.44,20.0,102.2,NATURE GOODS,Standard,shipped,Google Pay
ORD-07873405,2022-12-04,CUST-498785,Kimberly Price,kayla77@example.net,Ernestview,TX,Pathway Light,Lighting,2,48.9,0.0,97.8,OutdoorHub,Store Pickup,Shipped,PayPal
ORD-95913222,2024-11-03,CUST-2F1659,Tammy Floyd,larryrodriguez@example.com,Russellfort,NJ,Path Light,Lighting,8,53.27,15.0,411.16,HomeNest.,Standard,PROCESSING,Gift Card
ORD-69777402,2024-06-12,CUST-786211,Joseph Kim,wyatterin@example.com,Cindyfort,VT,Path Light,Lighting,6,,20.0,288.64,GARDENPLUS,Overnight,delivered,PayPal
ORD-19012135,2022-10-23,CUST-DE789C,Nicholas Garcia,autumn39@example.com,Rodriguezview,ME,garden hose,Garden Tools,8,31.58,0.0,252.64,Outdoor-Hub,Store Pickup,Returned,PayPal
ORD-64374047,2022-05-14,CUST-035A88,Julia Gutierrez,jennifercopeland@example.com,Danielland,MT,Grill Cover,BBQ & Grilling,6,27.43,0.0,164.58,Garden Plus,Express,pending,Google Pay
ORD-68260797,2022-10-12,CUST-665824,Melanie Robinson,lisa87@example.org,Jordanburgh,AR,Plant-Pot,Outdoor Decor,5,15.5,5.0,72.5,HOME NEST,Store Pickup,DELIVERED,Google Pay
ORD-59643104,2024-01-24,CUST-EB12D5,Lance Hawkins MD,cbenson@example.com,Richardsstad,CO,TROWEL SET,Garden Tools,8,19.35,0.0,154.8,OutdoorHub ,Standard,Returned,Gift Card
ORD-23222528,2022-11-03,CUST-8CEDAD,Carlos Smith,ggreen@example.com,East Donnaton,NJ,Hammok,Furniture,4,67.71,0.0,9999.99,NATURE GOODS,Store Pickup,cancelled,Gift Card
ORD-68469022,2024-09-28,CUST-E5C84B,Robert Martinez,glovertravis@example.org,South David,MT,Gas-Grill,BBQ & Grilling,2,539.02,25.0,1053.04,HOME NEST,Standard,SHIPPED,Debit Card
ORD-43773886,2023-12-13,CUST-047B05,Matthew Hernandez,kathleen71@example.com,Youngfurt,WA,String Lghts,Lighting,1,36.85,0.0,36.85,GardenPlus,Store Pickup,pending,Apple Pay
ORD-21864393,2024-05-17,CUST-3F8526,Timothy Walker,leslie34@example.com,Kellertown,LA,Path Light,Lighting,7,56.98,15.0,383.86,patioworld,Free Shipping,Complete,Gift Card
ORD-32382549,2023-09-12,CUST-9F24BC,Joseph Delacruz,zacharygilbert@example.org,South Janice,DE,Charcoal Grill,BBQ & Grilling,3,214.44,0.0,643.32,outdoor hub,Free Shipping,Shipped,Google Pay
ORD-94432153,2024-02-14,CUST-60D13F,Catherine Gray,vknox@example.net,Lake Kelly,OK,Leaf-Blower,Garden Tools,5,129.91,0.0,649.55,HomeNest,Free Shipping,RETURNED,Credit Card
ORD-64146195,2023-07-23,CUST-5C50F6,Courtney Sullivan,carlosneal@example.net,East Erica,DE,Plnt Pot,Outdoor Decor,6,15.47,10.0,82.82,Garden Plus,Standard,dispatched,Apple Pay
ORD-45171977,2023-09-21,CUST-5F0A2E,Douglas Park,davidcampbell@example.org,Port Mary,AK,Deck Light,Lighting,8,35.38,10.0,273.04,Home Nest,Express,PROCESSING,Google Pay
ORD-32386819,2024-05-31,CUST-6240D6,Daniel Schroeder,mejiarobert@example.net,Craigmouth,NC,Sun Loungr,Furniture,5,87.98,25.0,414.9,patioworld,Store Pickup,Canceled,Credit Card
